N_Habitaciones,N_Baños,N_Estacionamientos,Total_Superficie_M2,Superficie_Construida_M2,precio_sobre_mediana,Comuna_Calera de Tango,Comuna_Cerrillos,Comuna_Cerro Navia,Comuna_Colina,Comuna_Conchalí,Comuna_El Bosque,Comuna_El Monte,Comuna_Estación Central,Comuna_Huechuraba,Comuna_Independencia,Comuna_La Cisterna,Comuna_La Florida,Comuna_La Granja,Comuna_La Pintana,Comuna_La Reina,Comuna_Lampa,Comuna_Las Condes,Comuna_Lo Barnechea,Comuna_Lo Espejo,Comuna_Lo Prado,Comuna_Macul,Comuna_Maipú,Comuna_Padre Hurtado,Comuna_Pedro Aguirre Cerda,Comuna_Peñaflor,Comuna_Peñalolén,Comuna_Providencia,Comuna_Pudahuel,Comuna_Puente Alto,Comuna_Quilicura,Comuna_Quinta Normal,Comuna_Recoleta,Comuna_Renca,Comuna_San Bernardo,Comuna_San Joaquín,Comuna_San José de Maipo,Comuna_San Miguel,Comuna_San Ramón,Comuna_Santiago,Comuna_Vitacura,Comuna_Ñuñoa
0.6966770473785381,0.42974910897683033,1.422096748250746,-0.5086219130696907,-0.32407710184085975,-0.9973695701918414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7796302213919833,-1.3966846041746983,0.7181557676955093,-0.46731638279738824,-0.8336324865083766,-0.9973695701918414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7796302213919833,-1.3966846041746983,0.01421478714027256,-0.7682566747813068,-0.8136499224037681,-0.9973695701918414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7796302213919833,-0.48346774759893396,0.7181557676955093,-0.8744708954815134,-0.9635191531883319,-0.9973695701918414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7796302213919833,-0.48346774759893396,-0.6897261934149642,-0.8921732655982144,-0.9035714608745063,-0.9973695701918414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7796302213919833,-0.48346774759893396,1.422096748250746,-0.8626693154037126,-0.9235540249791149,-0.9973695701918414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7796302213919833,-0.48346774759893396,-0.6897261934149642,-0.9511811659872181,-0.8735976147175937,-0.9973695701918414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9111379505343202,1.7995743938404767,1.422096748250746,-0.4555148027195875,0.45524289823887193,1.0026373672175026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.517783855777244,-1.3966846041746983,1.422096748250746,1.851694102490455,-0.8735976147175937,-0.9973695701918414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0414765870067226,-0.48346774759893396,0.01421478714027256,-0.381754927233333,0.2554172571927869,-0.9973695701918414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
